Wavelength(A),Flux,Error,Mask
4047.62248687874, 2.31068992614746, 1.38850462436676, 0
4048.55459370742, 2.49391007423401, 1.34012866020203, 0
4049.48691518634, -0.808504998683929, 1.13598084449768, 0
4050.41945136494, -0.231695994734764, 1.08924901485443, 0
4051.35220229264, -0.108630999922752, 1.09220039844513, 0
4052.28516801891, 0.294743001461029, 1.09211707115173, 0
4053.21834859322, 0.249962002038956, 1.0449126958847, 0
4054.15174406503, 0.00997206009924412, 0.998175024986267, 0
4055.08535448384, 1.20770001411438, 0.979418277740479, 0
4056.01917989914, -0.98020201921463, 0.93827873468399, 0
4056.95322036045, 0.904139995574951, 0.985946893692017, 0
4057.88747591729, 1.40907001495361, 0.978765964508057, 0
4058.82194661918, -0.0383445993065834, 1.0108505487442, 0
4059.75663251569, -0.498654007911682, 0.992358505725861, 0
4060.69153365635, 0.391272008419037, 0.996167123317719, 0
4061.62665009074, 0.518203020095825, 0.962731957435608, 0
4062.56198186844, -0.590569019317627, 0.925331115722656, 0
4063.49752903903, -1.7299599647522, 0.912604808807373, 0
4064.43329165213, -0.0983460992574692, 0.942788064479828, 0
4065.36926975734, 2.59198999404907, 0.998921751976013, 0
4066.30546340428, 0.601581990718842, 0.939922690391541, 0
4067.2418726426, -0.574903011322021, 0.907240808010101, 0
4068.17849752194, 0.895115971565247, 0.928012788295746, 0
4069.11533809197, -0.43376499414444, 0.899172961711884, 0
4070.05239440234, -0.758867979049683, 0.897126197814941, 0
4070.98966650274, 1.0982700586319, 0.912578165531158, 0
4071.92715444287, -1.21765995025635, 0.891051173210144, 0
4072.86485827242, 1.16112995147705, 0.90084969997406, 0
4073.80277804113, -0.300556004047394, 0.895865321159363, 0
4074.74091379871, 0.739751994609833, 0.916894972324371, 0
4075.6792655949, 0.763002991676331, 0.927537620067596, 0
4076.61783347945, -1.44360995292664, 0.903496861457825, 0
4077.55661750213, 1.46944999694824, 0.965406596660614, 0
4078.4956177127, -2.00248003005981, 0.903640687465668, 0
4079.43483416096, -1.1274299621582, 0.892857134342194, 0
4080.3742668967, 0.185048997402191, 0.917292237281799, 0
4081.31391596972, -1.17699003219604, 0.902620434761047, 0
4082.25378142985, -2.69554996490479, 0.88204550743103, 0
4083.19386332692, -0.760114014148712, 0.875154972076416, 0
4084.13416171077, -0.449910998344421, 0.897993922233582, 0
4085.07467663125, -1.07668995857239, 0.883024990558624, 0
4086.01540813823, -0.549302995204926, 0.925913989543915, 0
4086.95635628158, -0.256480991840363, 0.879119634628296, 0
4087.8975211112, -0.486463993787766, 0.892665028572083, 0
4088.83890267698, 0.835434973239899, 0.896913290023804, 0
4089.78050102883, -0.94049197435379, 0.870118081569672, 0
4090.72231621668, -1.70625996589661, 0.875134825706482, 0
4091.66434829046, 0.167367994785309, 0.909749031066895, 0
4092.60659730011, 0.918125987052917, 0.930166184902191, 0
4093.5490632956, -0.206977993249893, 0.871048390865326, 0
4094.49174632688, 1.16697001457214, 0.890679955482483, 0
4095.43464644396, 0.149221003055573, 0.867227375507355, 0
4096.3777636968, 1.19933998584747, 0.899434804916382, 0
4097.32109813542, -1.3561600446701, 0.861317157745361, 0
4098.26464980982, -1.46302998065948, 0.895348072052002, 0
4099.20841877005, 2.680340051651, 0.953016519546509, 0
4100.15240506613, 0.475104987621307, 0.904268562793732, 0
4101.09660874812, 1.28858995437622, 0.859203577041626, 0
4102.04102986607, -0.748178005218506, 0.824183583259583, 0
4102.98566847006, -0.490137010812759, 0.828875720500946, 0
4103.93052461016, 0.576390027999878, 0.877581357955933, 0
4104.87559833649, -0.161642998456955, 0.875564098358154, 0
4105.82088969913, 0.278400003910065, 0.873817443847656, 0
4106.76639874822, 0.539914011955261, 0.874612510204315, 0
4107.71212553388, 0.864422023296356, 0.882241129875183, 0
4108.65807010625, -0.774453997612, 0.8381108045578, 0
4109.60423251549, -1.70061004161835, 0.834661722183228, 0
4110.55061281175, -0.286630988121033, 0.832986354827881, 0
4111.49721104523, -0.20108799636364, 0.82322233915329, 0
4112.44402726609, -1.20826005935669, 0.82122677564621, 0
4113.39106152455, 0.070235900580883, 0.842331171035767, 0
4114.33831387081, 0.470773011445999, 0.862395882606506, 0
4115.2857843551, -0.413049012422562, 0.846449077129364, 0
4116.23347302765, -0.72654402256012, 0.809084236621857, 0
4117.18137993871, 0.30977401137352, 0.835689961910248, 0
4118.12950513853, 1.64181995391846, 0.859476447105408, 0
4119.07784867738, -0.155961006879807, 0.827246189117432, 0
4120.02641060554, -1.50165998935699, 0.780628442764282, 0
4120.9751909733, -0.522176027297974, 0.815317928791046, 0
4121.92418983097, 0.764212012290955, 0.842576324939728, 0
4122.87340722887, -0.386783003807068, 0.851111590862274, 0
4123.82284321731, -0.487145006656647, 0.849013924598694, 0
4124.77249784664, 0.135948002338409, 0.831013798713684, 0
4125.7223711672, 0.494753986597061, 0.842154920101166, 0
4126.67246322936, -0.0222258009016514, 0.808756113052368, 0
4127.6227740835, -0.566523015499115, 0.797140538692474, 0
4128.57330377998, -0.0572265982627869, 0.801409125328064, 0
4129.52405236922, -1.79244005680084, 0.787303984165192, 0
4130.47501990161, 0.0745351016521454, 0.817948341369629, 0
4131.42620642759, 0.0479841008782387, 0.823772430419922, 0
4132.37761199757, -0.435885012149811, 0.800954043865204, 0
4133.32923666201, 0.55936199426651, 0.824161231517792, 0
4134.28108047135, -0.599043011665344, 0.816417694091797, 0
4135.23314347606, 1.46712005138397, 0.860589683055878, 0
4136.18542572662, 0.181685999035835, 0.87016087770462, 0
4137.13792727352, -0.797376990318298, 0.889003038406372, 0
4138.09064816725, -0.391209006309509, 0.840742945671082, 0
4139.04358845834, -0.0119110997766256, 0.816151142120361, 0
4139.9967481973, 0.564851999282837, 0.806477844715118, 0
4140.95012743468, 1.83414995670319, 0.829948425292969, 0
4141.90372622101, 0.607904970645905, 0.86212021112442, 0
4142.85754460686, -0.131979003548622, 0.864601075649261, 0
4143.81158264279, 0.392706990242004, 0.849773824214935, 0
4144.76584037939, 0.481474012136459, 0.844608426094055, 0
4145.72031786726, -0.429141014814377, 0.810196161270142, 0
4146.67501515699, 0.777050971984863, 0.869384467601776, 0
4147.62993229921, 1.01048004627228, 0.855657756328583, 0
4148.58506934454, -1.82222998142242, 0.754370093345642, 0
4149.54042634363, -1.98761999607086, 0.771489202976227, 0
4150.49600334712, 0.988901972770691, 0.783493638038635, 0
4151.45180040569, -1.54665005207062, 0.788993000984192, 0
4152.40781757, 0.620899021625519, 0.824052095413208, 0
4153.36405489074, -0.173010006546974, 0.828796029090881, 0
4154.32051241861, -1.07738995552063, 0.777190625667572, 0
4155.27719020433, -0.755981981754303, 0.737781405448914, 0
4156.23408829861, -0.253042012453079, 0.759548664093018, 0
4157.19120675218, 0.367680013179779, 0.793578326702118, 0
4158.1485456158, 0.793887972831726, 0.806163311004639, 0
4159.10610494022, -1.30624997615814, 0.909639894962311, 0
4160.06388477621, -1.85213994979858, 0.922625422477722, 0
4161.02188517455, -0.287636995315552, 0.856237828731537, 0
4161.98010618603, 0.879271984100342, 0.870539963245392, 0
4162.93854786145, 0.139623001217842, 0.802776634693146, 0
4163.89721025164, -1.18843996524811, 0.781126022338867, 0
4164.85609340741, 0.233728006482124, 0.85141384601593, 0
4165.81519737962, 0.931713998317719, 0.875433266162872, 0
4166.7745222191, -0.031572800129652, 0.895707190036774, 0
4167.73406797672, -0.578942000865936, 0.831936419010162, 0
4168.69383470335, 0.500917017459869, 0.830775737762451, 0
4169.65382244989, 0.226952999830246, 0.84841787815094, 0
4170.61403126723, -0.153310999274254, 0.823641061782837, 0
4171.57446120627, -0.822674989700317, 0.814873874187469, 0
4172.53511231794, -0.700008988380432, 0.79736602306366, 0
4173.49598465317, 0.794975996017456, 0.811697423458099, 0
4174.45707826291, 1.57555997371674, 0.827455699443817, 0
4175.41839319811, -0.0730864033102989, 0.830168604850769, 0
4176.37992950974, -0.111601002514362, 0.814130902290344, 0
4177.34168724878, -0.25347900390625, 0.792384088039398, 0
4178.30366646622, -0.051060501486063, 0.782806754112244, 0
4179.26586721306, 0.484430998563766, 0.816191911697388, 0
4180.22828954033, -1.02219998836517, 0.811360716819763, 0
4181.19093349904, 0.0434348993003368, 0.809198141098022, 0
4182.15379914023, -0.811177015304565, 0.778586268424988, 0
4183.11688651496, -1.2175600528717, 0.75116240978241, 0
4184.08019567428, -0.392794996500015, 0.758955597877502, 0
4185.04372666927, -0.0871537998318672, 0.774136185646057, 0
4186.00747955102, -0.926509976387024, 0.756413221359253, 0
4186.97145437062, 0.575792014598846, 0.787155151367188, 0
4187.93565117919, -0.0304709002375603, 0.757145702838898, 0
4188.90007002783, -0.858299016952515, 0.744568407535553, 0
4189.86471096769, -1.11743998527527, 0.714058041572571, 0
4190.82957404991, -1.3123300075531, 0.745471954345703, 0
4191.79465932564, -0.872326016426086, 0.780385971069336, 0
4192.75996684605, 0.355536013841629, 0.918378591537476, 0
4193.72549666234, -1.28176999092102, 0.912981271743774, 0
4194.69124882566, -0.0709917992353439, 0.830910503864288, 0
4195.65722338726, 0.986858010292053, 0.792277097702026, 0
4196.62342039831, -1.38856995105743, 0.706677615642548, 0
4197.58983991008, -1.42528998851776, 0.68590235710144, 0
4198.55648197377, -0.920925974845886, 0.696074426174164, 0
4199.52334664066, 0.0995938032865524, 0.717433214187622, 0
4200.49043396199, 0.580815017223358, 0.757891178131104, 0
4201.45774398905, 0.607804000377655, 0.734599411487579, 0
4202.42527677312, 0.199772998690605, 0.735807478427887, 0
4203.3930323655, -0.753938019275665, 0.727830171585083, 0
4204.36101081749, 1.82194995880127, 0.763723790645599, 0
4205.32921218042, 1.40627002716064, 0.818729281425476, 0
4206.29763650563, 2.03326010704041, 0.864213526248932, 0
4207.26628384444, 1.68448996543884, 0.8241947889328, 0
4208.23515424823, -1.20877003669739, 0.720826745033264, 0
4209.20424776836, -0.532096982002258, 0.722961664199829, 0
4210.17356445622, 0.0372064001858234, 0.728952825069427, 0
4211.14310436318, 0.149876996874809, 0.737604737281799, 0
4212.11286754067, -0.164801001548767, 0.713298320770264, 0
4213.08285404009, 0.329506009817123, 0.735077559947968, 0
4214.05306391287, 1.2540500164032, 0.742202162742615, 0
4215.02349721044, -0.0332777015864849, 0.715365052223206, 0
4215.99415398428, -0.449615985155106, 0.694094717502594, 0
4216.96503428582, -0.641928970813751, 0.69373220205307, 0
4217.93613816656, -0.847892999649048, 0.686731576919556, 0
4218.90746567797, -0.828679025173187, 0.707271218299866, 0
4219.87901687157, -0.416202992200851, 0.700755178928375, 0
4220.85079179884, 0.204721003770828, 0.72253692150116, 0
4221.82279051133, 0.749248027801514, 0.739625573158264, 0
4222.79501306057, 0.138495996594429, 0.726964235305786, 0
4223.76745949809, 0.518908023834229, 0.751264154911041, 0
4224.74012987546, 0.954985976219177, 0.734302282333374, 0
4225.71302424424, 0.279522001743317, 0.707288920879364, 0
4226.68614265603, 0.290293008089066, 0.690768182277679, 0
4227.65948516241, -0.434439986944199, 0.671546399593353, 0
4228.63305181499, -1.24017000198364, 0.667542457580566, 0
4229.60684266539, 0.211974993348122, 0.719683408737183, 0
4230.58085776524, 1.62992000579834, 0.7720085978508, 0
4231.55509716616, 0.6824010014534, 0.781882584095001, 0
4232.52956091984, -0.223911002278328, 0.756716310977936, 0
4233.50424907791, -0.941188991069794, 0.72736793756485, 0
4234.47916169208, -1.07194995880127, 0.69307541847229, 0
4235.45429881401, -0.0713656023144722, 0.715030312538147, 0
4236.42966049541, 0.152873992919922, 0.718528747558594, 0
4237.405246788, -0.604979991912842, 0.735262334346771, 0
4238.3810577435, 0.825097024440765, 0.782009303569794, 0
4239.35709341365, 0.299598008394241, 0.774949371814728, 0
4240.33335385019, 0.543241024017334, 0.751285314559937, 0
4241.30983910488, 0.350324988365173, 0.696518361568451, 0
4242.28654922951, 0.0395261012017727, 0.71537971496582, 0
4243.26348427584, -0.146013006567955, 0.713839709758759, 0
4244.24064429568, -1.39474999904633, 0.705847978591919, 0
4245.21802934084, 0.880375027656555, 0.895147204399109, 0
4246.19563946313, 0.0279559995979071, 0.900922834873199, 0
4247.17347471439, -0.253416985273361, 0.77003538608551, 0
4248.15153514646, -0.280970990657806, 0.785625696182251, 0
4249.1298208112, -1.07659995555878, 0.782763600349426, 0
4250.10833176047, 0.672210991382599, 0.783450305461884, 0
4251.08706804616, -0.652822971343994, 0.740850508213043, 0
4252.06602972015, 0.0992749035358429, 0.697013914585114, 0
4253.04521683435, -0.656978011131287, 0.695579171180725, 0
4254.02462944068, -0.712419986724854, 0.861678421497345, 0
4255.00426759106, 1.87235999107361, 0.912058055400848, 0
4255.98413133743, 1.26513004302979, 0.95517909526825, 0
4256.96422073175, 0.677048981189728, 0.79428642988205, 0
4257.94453582597, 0.436421006917953, 0.777702808380127, 0
4258.92507667207, 0.627198994159698, 0.756408870220184, 0
4259.90584332204, 0.702913999557495, 0.729272603988647, 0
4260.88683582789, 0.417654007673264, 0.712284326553345, 0
4261.86805424161, 0.55265998840332, 0.712727427482605, 0
4262.84949861523, 0.826225996017456, 0.744834780693054, 0
4263.83116900079, 0.112920001149178, 0.718855440616608, 0
4264.81306545034, -0.604614019393921, 0.695587575435638, 0
4265.79518801593, -0.170839995145798, 0.681943595409393, 0
4266.77753674963, 0.0578292012214661, 0.694096386432648, 0
4267.76011170354, -2.2590799331665, 0.650295972824097, 0
4268.74291292974, -0.371793001890183, 0.683097720146179, 0
4269.72594048034, -0.0493810996413231, 0.709523260593414, 0
4270.70919440746, 0.594716012477875, 0.717193305492401, 0
4271.69267476323, 0.94606602191925, 0.692012548446655, 0
4272.67638159979, -0.361389994621277, 0.669781684875488, 0
4273.66031496931, -0.447129994630814, 0.675239622592926, 0
4274.64447492394, 1.07449996471405, 0.708388328552246, 0
4275.62886151586, -0.190755993127823, 0.664433479309082, 0
4276.61347479728, -0.708657026290894, 0.677770674228668, 0
4277.59831482038, 0.222558006644249, 0.689255356788635, 0
