specObjID mjd_spec plate fiberID z M_i FIRSTmag scienceprimary
196975216000238000 52202 699 333 0 25 13601 1
197256678490505000 52199 700 428 0 25 14704 1
196975216293839000 52202 699 403 0 25 0 1
196975216381919000 52202 699 424 0 25 10583 1
197256679081902000 52199 700 569 0 25 0 1
196693744710320000 52203 698 188 0 25 0 1
196975216511943000 52202 699 455 0 25 0 1
196975216629383000 52202 699 483 0 25 0 1
196975216683909000 52202 699 496 0 25 0 1
196975217191420000 52202 699 617 0 25 10974 1
197538065915314000 52179 701 34 0 25 0 1
196975217245946000 52202 699 630 0 25 0 1
197256676712120000 52199 700 4 0 25 0 1
197256676737286000 52199 700 10 0 25 0 1
197256677186077000 52199 700 117 0 25 0 1
197256677253186000 52199 700 133 0 25 13786 1
197256677399986000 52199 700 168 0 25 0 1
197256677446124000 52199 700 179 0 25 0 1
197256677559370000 52199 700 206 0 25 0 1
197256677697782000 52199 700 239 0 25 "16.158001" 1
197256677844582000 52199 700 274 0 25 0 1
197256677932663000 52199 700 295 0 25 0 1
197256678008160000 52199 700 313 0 25 0 1
197538067895026000 52179 701 506 0 25 0 1
197256678045909000 52199 700 322 0 25 0 1
197256678121406000 52199 700 340 0 25 0 1
197538068125712000 52179 701 561 0 25 0 1
197256678377259000 52199 700 401 0 25 14314 1
197256678477922000 52199 700 425 0 25 0 1
197538068322845000 52179 701 608 0 25 0 1
197256678888964000 52199 700 523 0 25 0 1
197538068444480000 52179 701 637 0 25 0 1
197256679056736000 52199 700 563 0 25 0 1
197819536517366000 52178 702 15 0 25 13242 1
196975216465805000 52202 699 444 0 25 0 1
197256679325172000 52199 700 627 0 25 0 1
197256679354532000 52199 700 634 0 25 "16.257999" 1
197538065902731000 52179 701 31 0 25 14922 1
197819536961962000 52178 702 121 0 25 15496 1
197538065957257000 52179 701 44 0 25 0 1
197538066200527000 52179 701 102 0 25 0 1
197538066716426000 52179 701 225 0 25 0 1
197819537360421000 52178 702 216 0 25 0 1
197538066733203000 52179 701 229 0 25 0 1
197538066896781000 52179 701 268 0 25 0 1
197538067123274000 52179 701 322 0 25 0 1
197538067244909000 52179 701 351 0 25 0 1
197819537863737000 52178 702 336 0 25 0 1
197819537914069000 52178 702 348 0 25 16211 1
197538067341378000 52179 701 374 0 25 0 1
197819537960206000 52178 702 359 0 25 13529 1
197538067467207000 52179 701 404 0 25 0 1
197819538073453000 52178 702 386 0 25 0 1
197819538081841000 52178 702 388 0 25 0 1
197538067513344000 52179 701 415 0 25 0 1
197538067790168000 52179 701 481 0 25 0 1
197538067844694000 52179 701 494 0 25 0 1
197819538425774000 52178 702 470 0 25 0 1
197538067966329000 52179 701 523 0 25 0 1
197538068092158000 52179 701 553 0 25 0 1
197819538606129000 52178 702 513 0 25 0 1
197538068184433000 52179 701 575 0 25 0 1
197819538836816000 52178 702 568 0 25 0 1
197538068310262000 52179 701 605 0 25 0 1
197538068348011000 52179 701 614 0 25 0 1
198101144600314000 52209 703 6 0 25 0 1
198101144608702000 52209 703 8 0 25 0 1
197819536492200000 52178 702 9 0 25 13837 1
198101144642257000 52209 703 16 0 25 0 1
198101144646451000 52209 703 17 0 25 0 1
197819536584475000 52178 702 31 0 25 0 1
198101144977801000 52209 703 96 0 25 0 1
198101144990384000 52209 703 99 0 25 0 1
197256679249674000 52199 700 609 0 25 0 1
198101145095242000 52209 703 124 0 25 0 1
197256679279034000 52199 700 616 0 25 0 1
198101145237848000 52209 703 158 0 25 16368 1
197819536920019000 52178 702 111 0 25 0 1
198101145271403000 52209 703 166 0 25 0 1
198101145338511000 52209 703 182 0 25 0 1
197819536949379000 52178 702 118 0 25 0 1
197819537150706000 52178 702 166 0 25 0 1
198101145908937000 52209 703 318 0 25 0 1
197819537276535000 52178 702 196 0 25 0 1
198101146055737000 52209 703 353 0 25 0 1
198101146064126000 52209 703 355 0 25 0 1
197819537347838000 52178 702 213 0 25 0 1
198101146135429000 52209 703 372 0 25 0 1
197819537431724000 52178 702 233 0 25 0 1
197819537528193000 52178 702 256 0 25 14417 1
197819537788240000 52178 702 318 0 25 0 1
197819537838572000 52178 702 330 0 25 0 1
197819537930846000 52178 702 352 0 25 12833 1
197819538023121000 52178 702 374 0 25 0 1
197819538203476000 52178 702 417 0 25 0 1
198101147074953000 52209 703 596 0 25 0 1
197819538245419000 52178 702 427 0 25 0 1
197819538358665000 52178 702 454 0 25 0 1
197819538467717000 52178 702 480 0 25 0 1
198382602481041000 52205 704 26 0 25 0 1
198382602510402000 52205 704 33 0 25 0 1
197819538568380000 52178 702 504 0 25 0 1
197819538824233000 52178 702 565 0 25 0 1
198382602724311000 52205 704 84 0 25 0 1
197819538937479000 52178 702 592 0 25 "16.193001" 1
197819539113640000 52178 702 634 0 25 0 1
198101144621285000 52209 703 11 0 25 0 1
198101144973607000 52209 703 95 0 25 0 1
198101145044910000 52209 703 112 0 25 0 0
198101145187516000 52209 703 146 0 25 0 1
197819536831939000 52178 702 90 0 25 0 1
198382603588338000 52205 704 290 0 25 0 0
198101145485312000 52209 703 217 0 25 0 1
198382603647058000 52205 704 304 0 25 0 1
198101145875382000 52209 703 310 0 25 0 1
198382603747721000 52205 704 328 0 25 0 1
198382603789664000 52205 704 338 0 25 0 1
198101146022183000 52209 703 345 0 25 0 1
198101146122846000 52209 703 369 0 25 0 1
198101146206732000 52209 703 389 0 25 0 1
198382604037128000 52205 704 397 0 25 0 1
198382604087460000 52205 704 409 0 25 0 1
198382604121014000 52205 704 417 0 25 0 1
198101146294813000 52209 703 410 0 25 0 1
198101146403865000 52209 703 436 0 25 0 1
198101146575831000 52209 703 477 0 25 0 1
198382604532056000 52205 704 515 0 25 0 1
198101146793935000 52209 703 529 0 25 0 1
198101146886210000 52209 703 551 0 25 15078 1
198101147041399000 52209 703 588 0 25 0 1
198101147150451000 52209 703 614 0 25 0 1
198664055886447000 52200 705 3 0 25 0 1
198382602443293000 52205 704 17 0 25 0 1
198664055966138000 52200 705 22 0 25 0 1
198382602451681000 52205 704 19 0 25 0 1
198664056083579000 52200 705 50 0 25 0 1
198664056091967000 52200 705 52 0 25 0 1
198382602644619000 52205 704 65 0 25 0 1
198664056142299000 52200 705 64 0 25 15363 1
198382602673979000 52205 704 72 0 25 0 1
198382602845946000 52205 704 113 0 25 15675 1
198382603076633000 52205 704 168 0 25 0 1
198664056448483000 52200 705 137 0 25 0 1
198664056482038000 52200 705 145 0 25 0 1
198382603277959000 52205 704 216 0 25 0 1
198382603303125000 52205 704 222 0 25 0 1
198664056725307000 52200 705 203 0 25 0 1
198382603458314000 52205 704 259 0 25 0 1
198382603500257000 52205 704 269 0 25 0 1
198664056997937000 52200 705 268 0 25 0 1
198664057010520000 52200 705 271 0 25 0 1
198664057031492000 52200 705 276 0 25 0 1
198382603550589000 52205 704 281 0 25 0 1
198664057224430000 52200 705 322 0 25 0 1
198101145246237000 52209 703 160 0 25 0 1
198664057291538000 52200 705 338 0 25 0 1
198664057299927000 52200 705 340 0 25 15034 1
198664057333481000 52200 705 348 0 25 12072 1
198664057346064000 52200 705 351 0 25 0 1
198382603722555000 52205 704 322 0 25 0 1
198382603881939000 52205 704 360 0 25 0 1
198382604016157000 52205 704 392 0 25 0 1
198664057593528000 52200 705 410 0 25 0 1
198664057597723000 52200 705 411 0 25 0 1
198382604032934000 52205 704 396 0 25 0 1
198664057710969000 52200 705 438 0 25 0 1
198664057719357000 52200 705 440 0 25 0 1
198664057757106000 52200 705 449 0 25 0 1
198382604221678000 52205 704 441 0 25 0 1
198664057803244000 52200 705 460 0 25 0 1
198664057811632000 52200 705 462 0 25 0 1
198664057845187000 52200 705 470 0 25 0 1
198382604326535000 52205 704 466 0 25 0 1
198664057929073000 52200 705 490 0 25 0 1
198664057937461000 52200 705 492 0 25 0 1
198664057979404000 52200 705 502 0 25 0 1
198382604511085000 52205 704 510 0 25 0 1
198382604594971000 52205 704 530 0 25 0 1
198664058172342000 52200 705 548 0 25 0 1
198382604783714000 52205 704 575 0 25 0 1
198382604892766000 52205 704 601 0 25 0 1
198382605006012000 52205 704 628 0 25 0 1
198945526589161000 52199 706 8 0 25 0 1
198664055907418000 52200 705 8 0 25 0 1
198664056003887000 52200 705 31 0 25 0 1
198945526803071000 52199 706 59 0 25 0 1
198664056129716000 52200 705 61 0 25 0 1
198664056255545000 52200 705 91 0 25 0 1
198664056423318000 52200 705 131 0 25 0 1
198945527197336000 52199 706 153 0 25 0 1
198945527214113000 52199 706 157 0 25 0 1
198945527239279000 52199 706 163 0 25 0 1
198664056427512000 52200 705 132 0 25 0 1
198945527302193000 52199 706 178 0 25 0 1
198664056620450000 52200 705 178 0 25 0 1
198664056674976000 52200 705 191 0 25 0 1
198945527541268000 52199 706 235 0 25 0 1
198664056788222000 52200 705 218 0 25 0 1
198945527637737000 52199 706 258 0 25 0 1
198664056960188000 52200 705 259 0 25 0 1
198945527709041000 52199 706 275 0 25 0 1
198945527717429000 52199 706 277 0 25 0 1
198664057216041000 52200 705 320 0 25 0 1
198664057270567000 52200 705 333 0 25 0 1
198945527889396000 52199 706 318 0 25 0 1
198945527952310000 52199 706 333 0 25 39919 1
198382603609309000 52205 704 295 0 25 0 1
198945528153637000 52199 706 381 0 25 0 1
198664057559974000 52200 705 402 0 25 0 1
198945528371741000 52199 706 433 0 25 0 1
198664057580945000 52200 705 407 0 25 0 1
198945528451432000 52199 706 452 0 25 0 1
198945528484987000 52199 706 460 0 25 0 1
198664057702580000 52200 705 436 0 25 0 1
198945528581456000 52199 706 483 0 25 0 1
198664057799049000 52200 705 459 0 25 13414 1
198945528690508000 52199 706 509 0 25 0 1
198664057887130000 52200 705 480 0 25 0 1
198664058071679000 52200 705 524 0 25 0 1
198664058105233000 52200 705 532 0 25 0 1
198945528858280000 52199 706 549 0 25 0 1
198664058394640000 52200 705 601 0 25 0 1
198945528937972000 52199 706 568 0 25 0 1
198945528979915000 52199 706 578 0 25 0 1
198945529009275000 52199 706 585 0 25 0 1
198664058461749000 52200 705 617 0 25 0 1
198945529088967000 52199 706 604 0 25 0 1
198945526572384000 52199 706 4 0 25 0 1
198945529181241000 52199 706 626 0 25 0 1
198945529185436000 52199 706 627 0 25 0 1
198945529198019000 52199 706 630 0 25 0 1
198945529210601000 52199 706 633 0 25 0 1
198945526714991000 52199 706 38 0 25 0 1
198945529239962000 52199 706 640 0 25 0 1
199226907047232000 52177 707 1 0 25 0 1
199226907055620000 52177 707 3 0 25 0 1
199226907126923000 52177 707 20 0 25 0 1
198945526756934000 52199 706 48 0 25 0 1
198945527008592000 52199 706 108 0 25 0 1
198945527088284000 52199 706 127 0 25 0 1
198945527163781000 52199 706 145 0 25 0 1
198945527272833000 52199 706 171 0 25 0 1
198945527444800000 52199 706 212 0 25 0 1
199226907949007000 52177 707 216 0 25 0 1
198945527528686000 52199 706 232 0 25 0 1
198945527566434000 52199 706 241 0 25 0 1
199226908381020000 52177 707 319 0 25 0 1
198945527692263000 52199 706 271 0 25 0 1
199226908439740000 52177 707 333 0 25 0 1
199226908448129000 52177 707 335 0 25 16107 1
199226908464906000 52177 707 339 0 25 0 1
198945527822287000 52199 706 302 0 25 0 1
198945527881007000 52199 706 316 0 25 0 1
198945528086528000 52199 706 365 0 25 0 1
199226908808839000 52177 707 421 0 25 0 1
198664057446728000 52200 705 375 0 25 0 1
199226908842394000 52177 707 429 0 25 0 1
199226908875948000 52177 707 437 0 25 0 1
199226908880142000 52177 707 438 0 25 0 1
198945528447238000 52199 706 451 0 25 0 1
198945528522736000 52199 706 469 0 25 0 1
198945528656953000 52199 706 501 0 25 0 1
198945528728256000 52199 706 518 0 25 0 1
199226909110829000 52177 707 493 0 25 0 1
198945528761811000 52199 706 526 0 25 0 1
199226909156966000 52177 707 504 0 25 0 1
198945528833114000 52199 706 543 0 25 0 1
199226909257630000 52177 707 528 0 25 0 1
198945528921195000 52199 706 564 0 25 0 1
199226909417013000 52177 707 566 0 25 0 1
198945529063801000 52199 706 598 0 25 0 1
199226909534454000 52177 707 594 0 25 0 1
199226909538648000 52177 707 595 0 25 0 1
198945529135104000 52199 706 615 0 25 0 1
198945529235767000 52199 706 639 0 25 0 1
199226909702226000 52177 707 634 0 25 0 1
199508373434008000 52175 708 1 0 25 15427 1
199226907210809000 52177 707 40 0 25 0 1
199508373622751000 52175 708 46 0 25 0 1
199508373660500000 52175 708 55 0 25 0 1
199226907294695000 52177 707 60 0 25 0 1
199226907391164000 52177 707 83 0 25 15379 1
199508373866021000 52175 708 104 0 25 0 1
199226907743486000 52177 707 167 0 25 0 1
199508373970878000 52175 708 129 0 25 0 1
199226907869315000 52177 707 197 0 25 0 1
199226907898675000 52177 707 204 0 25 0 1
199508374285451000 52175 708 204 0 25 0 1
199226908058059000 52177 707 242 0 25 0 1
199508374394503000 52175 708 230 0 25 0 1
199226908313911000 52177 707 303 0 25 0 1
199226908418769000 52177 707 328 0 25 0 1
199226908548792000 52177 707 359 0 25 0 1
199508374801351000 52175 708 327 0 25 0 1
199226908645261000 52177 707 382 0 25 0 1
199508374868460000 52175 708 343 0 25 0 1
199508374902014000 52175 708 351 0 25 15018 1
199226908804645000 52177 707 420 0 25 0 1
199508374948151000 52175 708 362 0 25 0 1
199508374973317000 52175 708 368 0 25 0 1
199226908834005000 52177 707 427 0 25 0 1
199508375107535000 52175 708 400 0 25 0 1
198945528321409000 52199 706 421 0 25 0 1
199508375245947000 52175 708 433 0 25 0 1
199226908968223000 52177 707 459 0 25 0 1
199508375371776000 52175 708 463 0 25 0 1
199508375375970000 52175 708 464 0 25 0 1
199508375443079000 52175 708 480 0 25 0 1
199226908993389000 52177 707 465 0 25 0 1
199508375522771000 52175 708 499 0 25 0 1
199226909085663000 52177 707 487 0 25 0 1
199226909144383000 52177 707 501 0 25 0 1
199508375946396000 52175 708 600 0 25 0 1
199226909253435000 52177 707 527 0 25 0 1
199508375996727000 52175 708 612 0 25 0 1
199508376030282000 52175 708 620 0 25 0 1
199508376059642000 52175 708 627 0 25 0 1
199508376076419000 52175 708 631 0 25 0 1
199508376084808000 52175 708 633 0 25 0 1
199226909404430000 52177 707 563 0 25 0 1
199226909488316000 52177 707 583 0 25 0 1
199789977331040000 52205 709 18 0 25 15418 1
199226909630923000 52177 707 617 0 25 0 1
199789977402343000 52205 709 35 0 25 0 1
199226909685449000 52177 707 630 0 25 0 1
199508373610168000 52175 708 43 0 25 0 1
199789977746276000 52205 709 117 0 25 0 1
199508373698249000 52175 708 64 0 25 0 1
199789977800802000 52205 709 130 0 25 0 1
199508373824078000 52175 708 94 0 25 14444 1
199508373966684000 52175 708 128 0 25 0 1
199508374084125000 52175 708 156 0 25 0 1
199508374264480000 52175 708 199 0 25 0 1
199508374377726000 52175 708 226 0 25 0 1
199789978325090000 52205 709 255 0 25 0 1
199789978333479000 52205 709 257 0 25 15762 1
199789978346062000 52205 709 260 0 25 0 1
199508374478389000 52175 708 250 0 25 0 1
199789978396393000 52205 709 272 0 25 0 1
199789978413171000 52205 709 276 0 25 0 1
199789978425754000 52205 709 279 0 25 12436 1
199789978446725000 52205 709 284 0 25 0 1
199508374625190000 52175 708 285 0 25 0 1
199789978547388000 52205 709 308 0 25 0 1
199789978551583000 52205 709 309 0 25 13644 1
199789978568360000 52205 709 313 0 25 0 1
199789978580943000 52205 709 316 0 25 0 1
199508374746825000 52175 708 314 0 25 0 1
199508374851682000 52175 708 339 0 25 14194 1
199789978752909000 52205 709 357 0 25 14212 1
199789978790658000 52205 709 366 0 25 0 1
199508374935568000 52175 708 359 0 25 0 1
199789978874544000 52205 709 386 0 25 0 1
199789978899710000 52205 709 392 0 25 0 1
199508375082369000 52175 708 394 0 25 0 1
199789978916487000 52205 709 396 0 25 0 1
199789979008762000 52205 709 418 0 25 0 1
199508375153672000 52175 708 411 0 25 0 1
199789979054899000 52205 709 429 0 25 0 1
199789979101037000 52205 709 440 0 25 0 1
199789979113619000 52205 709 443 0 25 0 1
199226908938863000 52177 707 452 0 25 0 1
199508375518577000 52175 708 498 0 25 0 1
199789979382055000 52205 709 507 0 25 0 1
199508375627629000 52175 708 524 0 25 0 1
199508375938007000 52175 708 598 0 25 0 1
199508375984144000 52175 708 609 0 25 0 1
199508376089002000 52175 708 634 0 25 0 1
199789979780514000 52205 709 602 0 25 0 1
199789979784708000 52205 709 603 0 25 0 1
199789979843428000 52205 709 617 0 25 0 1
199789977318457000 52205 709 15 0 25 0 1
199789979935703000 52205 709 639 0 25 15799 1
200071443654902000 52203 710 3 0 25 0 1
199789977343623000 52205 709 21 0 25 0 1
200071443726205000 52203 710 20 0 25 0 1
199789977519784000 52205 709 63 0 25 0 1
199789977691750000 52205 709 104 0 25 0 1
199789977754665000 52205 709 119 0 25 0 1
200071444032389000 52203 710 93 0 25 0 1
199789978136347000 52205 709 210 0 25 0 1
199789978169901000 52205 709 218 0 25 0 1
200071444212744000 52203 710 136 0 25 0 1
200071444250493000 52203 710 145 0 25 0 1
199789978178290000 52205 709 220 0 25 0 1
199789978316702000 52205 709 253 0 25 0 1
199789978392199000 52205 709 271 0 25 0 1
200071444669923000 52203 710 245 0 25 0 1
199789978497057000 52205 709 296 0 25 0 1
200071444787364000 52203 710 273 0 25 0 1
199789978643857000 52205 709 331 0 25 0 1
199789978744521000 52205 709 355 0 25 0 1
200071444980302000 52203 710 319 0 25 0 1
199789978807435000 52205 709 370 0 25 0 1
199789978908099000 52205 709 394 0 25 0 1
199789979021345000 52205 709 421 0 25 0 1
199789979252031000 52205 709 476 0 25 0 1
200071445152268000 52203 710 360 0 25 0 1
200071445169046000 52203 710 364 0 25 0 1
200071445202600000 52203 710 372 0 25 0 1
199508375363387000 52175 708 461 0 25 0 1
200071445257126000 52203 710 385 0 25 0 1
199789979440775000 52205 709 521 0 25 0 1
200071445353595000 52203 710 408 0 25 0 1
200071445391344000 52203 710 417 0 25 0 1
199789979591770000 52205 709 557 0 25 0 1
199789979721794000 52205 709 588 0 25 0 1
200071445575893000 52203 710 461 0 25 0 1
200071445580087000 52203 710 462 0 25 0 1
200071445613642000 52203 710 470 0 25 0 1
200071445634613000 52203 710 475 0 25 0 1
199789979751154000 52205 709 595 0 25 0 1
199789979864400000 52205 709 622 0 25 0 1
200071445819163000 52203 710 519 0 25 0 1
200071445827551000 52203 710 521 0 25 0 1
200071443671679000 52203 710 7 0 25 0 1
200071443818480000 52203 710 42 0 25 0 1
200071443948503000 52203 710 73 0 25 0 1
200071445949186000 52203 710 550 0 25 0 1
200071443982057000 52203 710 81 0 25 0 1
200071445991129000 52203 710 560 0 25 0 1
200071446007906000 52203 710 564 0 25 0 1
200071446028878000 52203 710 569 0 25 0 1
200071446066627000 52203 710 578 0 25 0 1
200071444154024000 52203 710 122 0 25 13744 1
199789977976963000 52205 709 172 0 25 0 1
200071446230204000 52203 710 617 0 25 0 1
200071444204356000 52203 710 134 0 25 0 1
200071446305702000 52203 710 635 0 25 0 1
200352914366005000 52202 711 10 0 25 0 1
200071444334379000 52203 710 165 0 25 0 1
200352914529583000 52202 711 49 0 25 0 1
200071444435042000 52203 710 189 0 25 0 1
200071444623786000 52203 710 234 0 25 0 1
200071444720255000 52203 710 257 0 25 0 1
200071444829307000 52203 710 283 0 25 0 1
200071444963525000 52203 710 315 0 25 0 1
200071445068382000 52203 710 340 0 25 14371 1
200071445097742000 52203 710 347 0 25 0 1
200071445139685000 52203 710 357 0 25 0 1
200071445148074000 52203 710 359 0 25 0 1
200352915532022000 52202 711 288 0 25 0 1
200071445244543000 52203 710 382 0 25 0 1
200352915561382000 52202 711 295 0 25 0 1
200352915582353000 52202 711 300 0 25 0 1
199789979344306000 52205 709 498 0 25 0 1
200352915683017000 52202 711 324 0 25 0 0
200352915699794000 52202 711 328 0 25 0 1
200071445454258000 52203 710 432 0 25 0 1
200352915842400000 52202 711 362 0 25 0 1
200071445554921000 52203 710 456 0 25 0 1
200352916085670000 52202 711 420 0 25 0 1
200352916098253000 52202 711 423 0 25 0 1
200352916123419000 52202 711 429 0 25 0 1
200352916148584000 52202 711 435 0 25 0 1
200071445672362000 52203 710 484 0 25 0 1
200071445810774000 52203 710 517 0 25 0 1
200352916328940000 52202 711 478 0 25 0 1
200352916366688000 52202 711 487 0 25 0 1
200352916370883000 52202 711 488 0 25 0 1
200071445861106000 52203 710 529 0 25 0 1
200352916681261000 52202 711 562 0 25 0 1
200071445869494000 52203 710 531 0 25 0 1
200352916727398000 52202 711 573 0 25 0 1
200352916731593000 52202 711 574 0 25 10516 1
200352916756758000 52202 711 580 0 25 14198 1
200352916773536000 52202 711 584 0 25 0 1
200071445873689000 52203 710 532 0 25 0 1
200352916886782000 52202 711 611 0 25 "16.297001" 1
200071445970158000 52203 710 555 0 25 0 1
200352916987445000 52202 711 635 0 25 0 1
200071446091792000 52203 710 584 0 25 15486 1
200071446192456000 52203 710 608 0 25 14177 1
200634290550079000 52179 712 8 0 25 0 1
200634290554274000 52179 712 9 0 25 0 1
200634290579440000 52179 712 15 0 25 0 1
200071446284730000 52203 710 630 0 25 0 1
200352914496029000 52202 711 41 0 25 16277 1
200352914663801000 52202 711 81 0 25 0 1
200352914714132000 52202 711 93 0 25 0 1
200352914886099000 52202 711 134 0 25 0 1
200352914932236000 52202 711 145 0 25 0 1
200634290873041000 52179 712 85 0 25 0 1
200634290877235000 52179 712 86 0 25 0 1
200352915032900000 52202 711 169 0 25 0 1
200634291011453000 52179 712 118 0 25 0 1
200352915070648000 52202 711 178 0 25 0 1
200634291032424000 52179 712 123 0 25 0 1
200634291057590000 52179 712 129 0 25 0 1
200634291065979000 52179 712 131 0 25 0 1
200352915213255000 52202 711 212 0 25 13123 1
200634291208585000 52179 712 165 0 25 0 1
200352915301335000 52202 711 233 0 25 0 1
200634291242140000 52179 712 173 0 25 0 1
200634291250528000 52179 712 175 0 25 0 1
200634291284083000 52179 712 183 0 25 0 1
200634291292471000 52179 712 185 0 25 0 1
200634291305054000 52179 712 188 0 25 0 1
200634291321831000 52179 712 192 0 25 0 1
200352915494273000 52202 711 279 0 25 0 1
200634291405717000 52179 712 212 0 25 0 1
200634291409912000 52179 712 213 0 25 0 1
200634291414106000 52179 712 214 0 25 0 1
200352915540410000 52202 711 290 0 25 0 1
200352915649462000 52202 711 316 0 25 0 1
200071445349401000 52203 710 407 0 25 0 1
200634291695124000 52179 712 281 0 25 0 1
200352916060504000 52202 711 414 0 25 0 1
200634291774816000 52179 712 300 0 25 0 1
200634291795788000 52179 712 305 0 25 0 1
200634291833536000 52179 712 314 0 25 0 1
200634291837731000 52179 712 315 0 25 0 1
200352916249248000 52202 711 459 0 25 0 1
200634291921617000 52179 712 335 0 25 15161 1
200634291946783000 52179 712 341 0 25 0 1
200352916307968000 52202 711 473 0 25 0 1
200634291971948000 52179 712 347 0 25 13784 1
200634292034863000 52179 712 362 0 25 13895 1
200352916618346000 52202 711 547 0 25 0 1
200634292097778000 52179 712 377 0 25 0 1
200352916706427000 52202 711 568 0 25 -1 1
200352916819673000 52202 711 595 0 25 -1 1
200352916949696000 52202 711 626 0 25 -1 1
200634292412350000 52179 712 452 0 25 -1 1
200634292437516000 52179 712 458 0 25 -1 1
200634290529108000 52179 712 3 0 25 -1 1
200634290541691000 52179 712 6 0 25 -1 1
200634290621383000 52179 712 25 0 25 -1 1
200634292743700000 52179 712 531 0 25 -1 1
200634290638160000 52179 712 29 0 25 0 1
200634290667520000 52179 712 36 0 25 0 1
200634292928250000 52179 712 575 0 25 0 1
200634292936638000 52179 712 577 0 25 12492 1
200634292999553000 52179 712 592 0 25 0 1
200634290675909000 52179 712 38 0 25 0 1
200634293062468000 52179 712 607 0 25 0 1
200634293070856000 52179 712 609 0 25 0 1
200634293079245000 52179 712 611 0 25 0 1
200634293087633000 52179 712 613 0 25 0 1
200634290726240000 52179 712 50 0 25 0 1
200634293150548000 52179 712 628 0 25 0 1
200634376420065000 52199 712 1 0 25 0 1
200634290847875000 52179 712 79 0 25 0 1
200634291007259000 52179 712 117 0 25 0 1
200634291028230000 52179 712 122 0 25 0 1
200634376478786000 52199 712 15 0 25 0 1
200634376529117000 52199 712 27 0 25 0 1
200634291158254000 52179 712 153 0 25 0 1
200634376621392000 52199 712 49 0 25 14444 1
200634291237945000 52179 712 172 0 25 0 1
200634376684306000 52199 712 64 0 25 0 1
200634291380552000 52179 712 206 0 25 0 1
200634376776581000 52199 712 86 0 25 0 1
200634291527352000 52179 712 241 0 25 0 1
200634376927576000 52199 712 122 0 25 0 1
200634376931770000 52199 712 123 0 25 0 1
200634291590267000 52179 712 256 0 25 0 1
200634291648987000 52179 712 270 0 25 0 1
200634377149874000 52199 712 175 0 25 0 1
200352915796263000 52202 711 351 0 25 0 1
200634377200206000 52199 712 187 0 25 0 1
200634377229566000 52199 712 194 0 25 0 1
200634291909034000 52179 712 332 0 25 0 1
200634377300869000 52199 712 211 0 25 0 1
200634377305063000 52199 712 212 0 25 0 1
200634377309258000 52199 712 213 0 25 0 1
200634377326035000 52199 712 217 0 25 0 1
200634291959366000 52179 712 344 0 25 0 1
200634377514779000 52199 712 262 0 25 0 1
200634377544139000 52199 712 269 0 25 -1 1
200634292089389000 52179 712 375 0 25 0 1
200634377640608000 52199 712 292 0 25 -1 1
200634377648996000 52199 712 294 0 25 -1 1
200634292206830000 52179 712 403 0 25 -1 1
200634377737077000 52199 712 315 0 25 -1 1
200634377745465000 52199 712 317 0 25 -1 1
200634377762243000 52199 712 321 0 25 -1 1
200634292332659000 52179 712 433 0 25 -1 1
200634377841934000 52199 712 340 0 25 -1 1
200634377875489000 52199 712 348 0 25 -1 1
200634377896460000 52199 712 353 0 25 -1 1
200634292399768000 52179 712 449 0 25 -1 1
200634377959375000 52199 712 368 0 25 -1 1
200634292571734000 52179 712 490 0 25 -1 1
200634292630454000 52179 712 504 0 25 -1 1
200634378282336000 52199 712 445 0 25 -1 1
200634378286531000 52199 712 446 0 25 -1 1
200634292701757000 52179 712 521 0 25 -1 1
200634378374611000 52199 712 467 0 25 -1 1
200634292819198000 52179 712 549 0 25 -1 1
200634378487857000 52199 712 494 0 25 0 1
200634292907278000 52179 712 570 0 25 -1 1
200634293041496000 52179 712 602 0 25 -1 1
200634378810819000 52199 712 571 0 25 -1 1
200634378827596000 52199 712 575 0 25 -1 1
200634293142159000 52179 712 626 0 25 -1 1
200634376432648000 52199 712 4 0 25 -1 1
200634378970202000 52199 712 609 0 25 -1 1
200634378995368000 52199 712 615 0 25 -1 1
200634379003756000 52199 712 617 0 25 -1 1
200634379033117000 52199 712 624 0 25 -1 1
200634376462008000 52199 712 11 0 25 -1 1
200915761206657000 52178 713 2 0 25 -1 1
200915761227629000 52178 713 7 0 25 -1 1
200915761231823000 52178 713 8 0 25 -1 1
200915761252794000 52178 713 13 0 25 -1 1
200634376474591000 52199 712 14 0 25 -1 1
200915761357652000 52178 713 38 0 25 -1 1
200634376600420000 52199 712 44 0 25 -1 1
200915761370235000 52178 713 41 0 25 -1 1
200915761462510000 52178 713 63 0 25 -1 1
200634376675918000 52199 712 62 0 25 -1 1
200634376772387000 52199 712 85 0 25 -1 1
200915761756111000 52178 713 133 0 25 -1 1
200915761764499000 52178 713 135 0 25 -1 1
200915761768694000 52178 713 136 0 25 -1 1
200634376914993000 52199 712 119 0 25 -1 1
200915761823220000 52178 713 149 0 25 -1 1
200915761856774000 52178 713 157 0 25 -1 1
200915761869357000 52178 713 160 0 25 -1 1
200915761881940000 52178 713 163 0 25 -1 1
200634376965325000 52199 712 131 0 25 -1 1
200634377120514000 52199 712 168 0 25 -1 1
200915762062295000 52178 713 206 0 25 -1 1
200915762083267000 52178 713 211 0 25 -1 1
200634377183429000 52199 712 183 0 25 -1 1
200915762146181000 52178 713 226 0 25 -1 1
200634291753845000 52179 712 295 0 25 -1 1
